15875.2227,0.000332
15875.4492,0.000416
15875.6758,0.000389
15875.8857,0.000667
15876.1123,0.000885
15876.3213,0.001391
15876.5479,0.001918
15876.7568,0.002753
15876.9834,0.005270
15877.2100,0.017918
15877.4189,0.075943
15877.6455,0.267309
15877.8555,0.640824
15878.0820,1.000000
15878.3086,0.942219
15878.5176,0.538314
15878.7441,0.198582
15878.9531,0.053494
15879.1797,0.012936
15879.3896,0.004330
15879.6162,0.002257
15879.8428,0.001664
15880.0518,0.001707
15880.2783,0.001768
15880.4873,0.001564
15880.7148,0.001467
15880.9414,0.002363
15881.1504,0.004483
