15163.9336,0.152785
15164.1504,0.207503
15164.3506,0.256779
15164.5664,0.371208
15164.7832,0.436628
15164.9824,0.360913
15165.1992,0.217012
15165.3994,0.096679
15165.6152,0.027024
15166.0322,0.000761
15166.2480,0.001707
15176.3096,0.010177
15176.5098,0.010912
15176.7256,0.005725
15178.6094,0.004484
15178.8262,0.005493
15179.0254,0.004294
15179.2422,0.003740
15179.4424,0.004525
15179.6592,0.005433
15179.8760,0.004176
15180.2920,0.048172
15180.4922,0.171977
15180.7090,0.332065
15180.9092,0.335353
15181.1260,0.235699
15181.3428,0.096159
15181.5420,0.020400
15184.9102,0.003058
15185.1104,0.006629
15185.3271,0.009142
15185.5264,0.009040
15196.2344,0.026120
15196.4512,0.022307
15196.6514,0.015336
15196.8691,0.010639
15197.0693,0.008662
15197.2861,0.008495
15197.5029,0.008862
15197.7031,0.004282
15197.9199,0.015818
15198.1201,0.133303
15198.3369,0.382676
15198.5371,0.648643
15198.7539,0.634840
15198.9717,0.352748
15199.1719,0.081165
15200.2227,0.016637
15200.4395,0.016881
15200.6396,0.008677
15200.8574,0.002985
15202.7432,0.066064
15202.9600,0.088574
15203.1602,0.049192
15204.6299,0.000355
15204.8467,0.001569
15205.0469,0.027939
15205.2637,0.110013
15205.4805,0.254926
15205.6816,0.362042
15205.8984,0.309386
15206.0986,0.166928
15206.3154,0.064921
15206.5332,0.028238
15206.7334,0.017142
15206.9502,0.009465
15207.1504,0.002617
15207.5684,0.004909
15207.7852,0.028905
15208.0020,0.071852
15208.2021,0.104059
15208.4199,0.091674
15208.6201,0.051351
15208.8369,0.021874
15209.0537,0.009226
15209.2549,0.001845
15210.0898,0.001726
15210.3066,0.004228
15210.5234,0.010253
15210.7236,0.025955
15210.9414,0.066563
15211.1416,0.157496
15211.3584,0.314926
15211.5762,0.485943
15211.7764,0.512257
15211.9932,0.361264
15212.1934,0.183621
15212.4111,0.070716
15212.6113,0.023441
15212.8281,0.008751
15213.0459,0.003443
15213.6641,0.003064
15213.8809,0.006722
15214.0977,0.012237
15214.2988,0.019996
15214.5156,0.022580
15214.7158,0.016368
15214.9336,0.007241
