15155.5615,0.031780
15155.7783,0.010428
15155.9775,0.005035
15156.1943,0.005116
15156.3936,0.006490
15156.6104,0.009661
15156.8096,0.014978
15157.0264,0.022272
15157.2422,0.035428
15157.4424,0.069610
15157.6582,0.134941
15157.8584,0.195778
15158.0742,0.166192
15158.2910,0.116715
15158.4902,0.129081
15158.7070,0.151709
15158.9062,0.120894
15159.1230,0.066993
15159.3223,0.025687
15159.5391,0.007802
15159.7559,0.003213
15159.9551,0.004585
15160.1719,0.016661
15160.3711,0.051472
15160.5879,0.103303
15160.8037,0.132835
15161.0039,0.121701
15161.2207,0.113324
15161.4199,0.133179
15161.6367,0.152467
15161.8359,0.152119
15162.0527,0.159083
15162.2686,0.184382
15162.4688,0.195727
15162.6855,0.163342
15162.8848,0.120245
15163.1016,0.092026
15163.3008,0.063830
15163.5176,0.058837
15163.7344,0.025580
15163.9336,0.011147
15164.1504,0.004653
15165.1992,0.001843
15165.3994,0.014418
15165.6152,0.029104
15165.8154,0.060030
15166.0322,0.092647
15166.2480,0.115836
15166.4482,0.145522
15166.6650,0.186911
15166.8643,0.201507
15167.0811,0.160661
15167.2979,0.071164
15167.4971,0.043379
15167.7139,0.060137
15167.9141,0.079216
15168.1299,0.116339
15168.3301,0.155913
15168.5469,0.171464
15168.7627,0.168719
15168.9629,0.164365
15169.1797,0.180532
15169.3789,0.229168
15169.5957,0.241963
15169.8125,0.188928
15170.0117,0.124141
15170.2285,0.091630
15170.4287,0.084956
15170.6455,0.071406
15170.8447,0.043328
15171.0615,0.017939
15171.2783,0.010712
15171.4775,0.022360
15171.6943,0.046383
15171.8945,0.072047
15172.1113,0.084437
15172.3271,0.085677
15172.5273,0.145204
15172.7441,0.216882
15172.9443,0.205247
15173.1602,0.153272
15173.3604,0.117197
15173.5771,0.110424
15173.7939,0.112492
15173.9932,0.118348
15174.2100,0.124225
15174.4102,0.123527
15174.6270,0.127096
15174.8428,0.125707
15175.0430,0.092683
15175.2598,0.065703
15180.7090,0.097761
15180.9092,0.064760
15181.1260,0.057013
15181.3428,0.056952
15181.5420,0.056681
15181.7588,0.047895
15181.9590,0.035273
15182.1758,0.032039
15182.3926,0.048621
15182.5928,0.147764
15182.8096,0.224223
15183.0098,0.167448
15183.2266,0.099336
15183.4258,0.075464
15183.6426,0.122729
15183.8594,0.169044
15184.0596,0.173056
15184.2764,0.130890
15184.4766,0.082081
15184.6934,0.056644
15184.9102,0.059285
15185.1104,0.091982
15185.3271,0.128151
15185.5264,0.123002
15187.6279,0.129485
15187.8447,0.109469
15188.0449,0.134741
15188.2617,0.183892
15188.4619,0.186397
15188.6787,0.125533
15188.8955,0.057791
15189.0957,0.036220
15189.3125,0.075122
15189.5117,0.151506
15189.7295,0.198912
15189.9463,0.172314
15190.1455,0.100543
15191.4131,0.016074
15191.6133,0.066862
15191.8301,0.020016
15192.2471,0.007447
15192.4648,0.158679
15192.6650,0.213389
15192.8818,0.150370
15193.0820,0.066342
15193.2988,0.015054
15194.9834,0.035483
15195.1836,0.068465
15198.1201,0.014032
15199.8057,0.025154
15200.0225,0.091125
15200.2227,0.171173
15200.4395,0.197510
15200.6396,0.164208
15200.8574,0.134602
15201.0576,0.125065
15201.2744,0.103762
15201.4912,0.068505
15201.6914,0.045994
15201.9082,0.050708
15202.1094,0.081526
15202.3262,0.125633
15202.5430,0.158011
15202.7432,0.165711
15202.9600,0.152695
15203.1602,0.133350
15203.3779,0.137161
15203.5781,0.172435
15203.7949,0.215864
15204.0117,0.238610
15204.2119,0.203879
15204.4287,0.119366
15204.6299,0.041408
15205.6816,0.003250
15205.8984,0.007744
15206.0986,0.013496
15212.1934,0.082304
15212.4111,0.116465
15212.6113,0.098449
15212.8281,0.057358
15213.0459,0.033823
15213.2461,0.048053
15213.4629,0.089489
15213.6641,0.128922
15213.8809,0.164331
15214.0977,0.225052
15214.2988,0.298272
15214.5156,0.307716
15214.7158,0.220472
15214.9336,0.109210
15215.1338,0.041323
15215.3506,0.015005
15215.5684,0.006867
15215.7686,0.007815
15215.9854,0.011113
15216.1865,0.010940
15216.4033,0.006819
15216.6201,0.000033
15217.0381,0.023272
15218.7090,0.025427
15218.9268,0.031412
15219.1436,0.049603
15219.3438,0.055164
15219.5615,0.047518
15219.7617,0.045502
15219.9795,0.056806
15220.1797,0.075718
15220.3965,0.112614
15220.6143,0.177836
15220.8145,0.225773
15221.0322,0.202681
15221.2324,0.131296
15221.4492,0.019738
15221.8672,0.016059
15222.0850,0.147141
15222.2852,0.221448
15222.5029,0.187577
15222.7031,0.124763
15222.9209,0.068019
15223.1377,0.033437
15223.3379,0.021518
15223.5557,0.029058
15223.7559,0.018677
15224.3916,0.024655
15224.6084,0.071357
15224.8096,0.125354
15225.0264,0.148029
15225.2275,0.132978
15225.4443,0.123235
15225.6621,0.159141
15225.8623,0.228125
15226.0801,0.278132
15226.2803,0.292826
15226.4980,0.282404
15226.7148,0.227014
15226.9160,0.142326
15227.1328,0.072619
15227.3340,0.032705
15227.5508,0.008976
15228.3867,0.036667
15228.6045,0.103618
15228.8047,0.119000
15229.0225,0.093160
15229.2393,0.083051
15229.4404,0.084896
15229.6582,0.091064
15229.8584,0.107927
15230.0762,0.127151
15230.2764,0.124392
15230.4941,0.097423
15230.7109,0.080737
15230.9121,0.099256
15231.1289,0.133810
15231.3301,0.153681
15231.5479,0.174825
15231.7646,0.225976
15231.9658,0.265259
15232.1826,0.245181
15232.3838,0.227283
15232.6006,0.263860
15232.8018,0.298106
15233.0195,0.228107
15233.2363,0.179078
15233.4375,0.124945
15233.6543,0.077211
15233.8555,0.044028
15234.0732,0.019104
15234.2900,0.003168
15237.6523,0.000638
15237.8535,0.003142
15243.7607,0.031757
15243.9609,0.046140
15244.1787,0.063762
15244.3965,0.082211
15244.5977,0.085653
15244.8154,0.077838
15245.0156,0.083727
15245.2334,0.108301
