15176.9258,0.002866
15177.1426,0.025286
15177.3594,0.082293
15177.5596,0.162659
15177.7754,0.190648
15177.9756,0.131855
15178.1924,0.049257
15178.3926,0.000643
15199.3887,0.066751
15199.5889,0.099450
15199.8057,0.049234
15203.3779,0.051795
15203.5781,0.209779
15203.7949,0.262263
15204.0117,0.188244
15204.2119,0.058948
15294.5918,0.064989
15294.8096,0.245784
15295.0117,0.249863
15295.2295,0.070956
15559.0898,0.309653
15559.2939,0.777875
15559.5166,1.000000
15559.7217,0.804171
15559.9434,0.390672
15560.1660,0.083231
15609.4639,0.155210
15609.6865,0.402354
15609.8926,0.604596
15610.1152,0.549701
15610.3203,0.302591
15610.5439,0.097090
15610.7666,0.002212
15636.6523,0.122733
15636.8750,0.399660
15637.0986,0.429683
15637.3047,0.239779
15637.5273,0.083481
15637.7334,0.017088
15730.4834,0.038233
15730.6904,0.147270
15730.9150,0.262544
15731.1396,0.174556
15731.3467,0.013026
15757.4492,0.030187
15757.6748,0.130211
15757.8818,0.217890
15758.1074,0.202705
15758.3145,0.115056
15758.5391,0.040902
15758.7646,0.008621
15758.9717,0.000450
16017.7598,0.048355
16017.9883,0.117066
16018.2168,0.118755
16018.4277,0.004235
16037.2578,0.007953
16037.4688,0.030993
16037.6973,0.058780
16037.9268,0.068061
16038.1377,0.047718
16038.3672,0.021130
16038.5781,0.004633
16122.1064,0.008436
16122.3359,0.045232
16122.5664,0.083246
16122.7793,0.072936
16123.0088,0.031637
16139.7285,0.002210
16139.9414,0.044455
16140.1719,0.129394
16140.3848,0.299647
16140.6152,0.465252
16140.8271,0.383284
16141.0576,0.129876
16156.2354,0.004909
16156.4482,0.042566
16156.6787,0.135232
16156.8916,0.246320
16157.1221,0.177802
16282.8340,0.013943
16283.0664,0.070091
16283.2812,0.113111
16283.5137,0.110960
16283.7285,0.068614
16283.9609,0.026306
16284.1748,0.005683
16302.8701,0.000661
16303.0850,0.016574
16303.3174,0.071400
16303.5498,0.184781
16303.7646,0.275247
16303.9980,0.236939
16304.2119,0.115839
16304.4453,0.031294
16304.6777,0.008993
16314.1328,0.035443
16314.3652,0.146942
16314.5801,0.390751
16314.8135,0.695626
16315.0283,0.763311
16315.2617,0.506021
16315.4941,0.214512
16315.7090,0.059086
16315.9424,0.000588
16339.1758,0.001622
16339.3906,0.016161
16339.6240,0.044099
16339.8389,0.085480
16340.0723,0.107263
16340.3057,0.080390
16340.5205,0.035139
16340.7539,0.008925
16366.9521,0.048127
16367.1855,0.234795
16367.4189,0.549963
16367.6348,0.695941
16367.8682,0.506775
16368.0840,0.248385
16368.3174,0.120088
16368.5508,0.078036
16368.7666,0.076905
16369.0000,0.040714
16484.2852,0.016057
16484.5020,0.101930
16484.7363,0.244481
16484.9727,0.368367
16485.1895,0.289637
16539.7070,0.002386
16539.9434,0.012518
16540.1777,0.055757
16540.3965,0.132227
16540.6328,0.167879
16540.8496,0.109218
16541.0859,0.022863
16553.8945,0.003034
16554.1133,0.035080
16554.3496,0.099049
16554.5684,0.221638
16554.8047,0.346961
16555.0215,0.330791
16555.2578,0.195341
16555.4941,0.064934
16588.4648,0.085122
16588.6836,0.331784
16588.9199,0.558673
16589.1387,0.544348
16589.3750,0.324602
16589.6113,0.123204
16589.8301,0.017552
16593.2734,0.052320
16593.4922,0.202351
16593.7285,0.352681
16593.9668,0.345779
16594.1855,0.187544
16594.4219,0.038059
16676.0098,0.002011
16676.2305,0.032555
16676.4688,0.082778
16676.6875,0.098529
16676.9258,0.064616
16677.1641,0.032461
16677.3828,0.028925
16677.6211,0.076121
16677.8418,0.203338
16678.0801,0.383696
16678.3164,0.439562
16678.5371,0.314635
16678.7754,0.105880
16709.8984,0.002245
16710.1367,0.026184
16710.3750,0.059403
16710.5957,0.074193
16710.8340,0.038950
16765.1777,0.010227
16765.3984,0.075395
16765.6367,0.179573
16765.8574,0.173922
16766.0977,0.097630
16766.3379,0.030099
16819.2344,0.008331
16819.4570,0.085592
16819.6973,0.264917
16819.9180,0.472976
16820.1582,0.502219
16820.3809,0.318121
16820.6191,0.112663
16820.8594,0.007149
16821.7832,0.008277
16822.0234,0.020681
16822.2461,0.023770
16822.4863,0.022006
16822.7070,0.080551
16822.9473,0.252316
16823.1680,0.479862
16823.4082,0.548615
16823.6484,0.375039
16823.8711,0.115718
16871.3555,0.105216
16871.5957,0.378156
16871.8184,0.668555
16872.0586,0.708899
16872.2812,0.459497
16872.5215,0.196000
16872.7637,0.054816
16872.9844,0.003732
