15190.5625,0.046588
15190.7793,0.593774
15190.9795,0.553094
15319.3311,0.014216
15319.5498,0.155987
15319.7676,0.231488
15319.9697,0.178687
15320.1885,0.069798
15338.8203,0.295074
15339.0400,0.961096
15339.2412,1.000000
15339.4609,0.287411
15431.0674,0.187518
15431.2881,0.357262
15547.6992,0.174989
15547.9043,0.451246
15548.1260,0.276431
15606.6533,0.108928
15606.8760,0.401991
15607.0986,0.581519
15607.3047,0.412773
15607.5273,0.011689
15720.0547,0.115151
16334.6553,0.192057
16334.8887,0.259514
16335.1035,0.065693
16639.1758,0.160875
16639.4121,0.485283
16639.6504,0.734336
16639.8691,0.615789
16640.1074,0.179511
