15162.0527,0.008338
15162.2686,0.000437
15162.4688,0.004977
15162.6855,0.057784
15162.8848,0.202603
15163.1016,0.497318
15163.3008,0.595791
15163.5176,0.403011
15163.7344,0.055118
15221.2324,0.146861
15221.4492,0.507251
15221.6670,0.882903
15221.8672,1.000000
15222.0850,0.764985
15222.2852,0.415589
15222.5029,0.156957
15222.7031,0.036882
15265.6680,0.014555
15265.8857,0.090210
15266.1045,0.291823
15266.3057,0.601939
15266.5234,0.797223
15266.7246,0.673719
15266.9424,0.368040
15267.1436,0.118867
15677.7559,0.016818
15677.9795,0.100571
15678.1855,0.101642
15678.4102,0.057557
15678.6338,0.021675
15747.2275,0.032246
15747.4355,0.072758
15747.6602,0.136805
15747.8848,0.186110
15748.0928,0.208499
15748.3174,0.179639
15748.5244,0.110764
15748.7490,0.045875
15748.9570,0.013020
15791.0146,0.003026
15791.2402,0.040603
15791.4482,0.089441
15791.6738,0.132123
15791.8818,0.139881
15792.1064,0.108957
15792.3154,0.058947
15963.2100,0.039108
15963.4209,0.054030
15963.6484,0.034640
15963.8584,0.002111
15985.7129,0.068249
15985.9414,0.035411
16711.0547,0.015560
16711.2930,0.079372
16711.5137,0.128315
16711.7520,0.154084
16711.9902,0.192323
16712.2109,0.265723
16712.4492,0.317381
16712.6699,0.252169
16712.9082,0.124700
16713.1465,0.025260
16917.5625,0.001367
16917.8027,0.034921
16918.0449,0.081631
16918.2676,0.107661
16918.5098,0.089749
16918.7324,0.044845
16918.9727,0.012787
16919.2148,0.001506
