15186.7939,0.123519
15186.9941,0.203917
15187.2109,0.267578
15240.1797,0.019641
15240.3799,0.063337
15240.5977,0.143005
15240.8154,0.219907
15241.0156,0.243012
15241.2334,0.209119
15268.4170,0.166419
15268.6348,0.150790
15269.8926,0.168215
15270.1104,0.329366
15270.3115,0.446817
15270.5293,0.386366
15270.7305,0.224057
15282.3379,0.330667
15282.5557,0.484479
15282.7744,0.475399
15282.9756,0.299703
15283.1934,0.129611
15284.8721,0.238566
15285.0898,0.576101
15285.3076,0.608291
15285.5098,0.436549
15286.3652,0.010995
15286.5664,0.009446
15287.2051,0.059453
15287.4062,0.158009
15287.6240,0.304713
15287.8428,0.404187
15372.3379,0.065048
15372.5576,0.107696
15372.7598,0.144424
15372.9795,0.152339
15373.1816,0.135689
15373.4014,0.097591
15373.6211,0.051396
15373.8232,0.022835
15374.2451,0.031831
15374.4648,0.086744
15374.6846,0.127225
15374.8867,0.142259
15375.1064,0.146400
15375.3086,0.164362
15375.5283,0.032202
15376.1699,0.184072
15376.3721,0.282879
15376.5918,0.314632
15376.7939,0.337036
15377.0137,0.282333
15378.2803,0.155812
15378.5000,0.130890
15378.7188,0.120905
15378.9219,0.123146
15386.5732,0.026409
15386.7920,0.169071
15386.9951,0.252968
15387.2148,0.238017
15387.4346,0.221236
15387.6367,0.202663
15387.8564,0.192724
15388.0596,0.215753
15388.2793,0.259703
15388.4814,0.112093
15394.8701,0.181970
15395.0898,0.341185
15395.2920,0.465397
15395.5117,0.408616
15395.7148,0.231741
15395.9346,0.096104
15405.3027,0.126539
15405.5059,0.234893
15405.7256,0.162110
15405.9287,0.037702
15410.8350,0.231836
15411.0371,0.383021
15411.2578,0.575516
15411.4609,0.679799
15411.6807,0.555021
15411.9004,0.320042
15412.1035,0.037273
15412.7471,0.038808
15412.9668,0.226741
15413.1699,0.409492
15413.3896,0.504813
15413.5928,0.400581
15413.8125,0.209267
15414.0156,0.028265
15423.8184,0.310914
15424.0381,0.312580
15424.2412,0.112216
15424.4619,0.002396
15431.7119,0.278003
15431.9150,0.178854
15432.1348,0.198604
15432.3555,0.246120
15432.5586,0.279911
15432.7793,0.240721
15432.9824,0.146815
15433.2031,0.104135
15433.4062,0.139097
15433.6260,0.181442
