15960.3359,0.011246
15960.5635,0.045932
15960.7744,0.107215
15961.0020,0.136974
15961.2119,0.094913
15961.4404,0.038320
15961.6504,0.008974
15972.6953,0.163436
15972.9053,0.171568
15973.1338,0.087508
15973.3438,0.023228
16722.5996,0.016251
16722.8379,0.123530
16723.0762,0.299074
16723.2969,0.631994
16723.5371,0.763153
16723.7559,0.670553
16723.9961,0.438956
16724.2344,0.214589
16724.4551,0.114866
16724.6934,0.031469
16753.1250,0.010975
16753.3633,0.037187
16753.6035,0.056175
16753.8242,0.087452
16754.0625,0.132695
16754.2832,0.180952
16754.5234,0.250452
16754.7441,0.483627
16754.9824,0.791270
16755.2227,0.665838
16755.4434,0.814500
16755.6816,0.585714
16755.9023,0.369547
16756.1426,0.219128
16756.3809,0.125499
16756.6016,0.057074
16766.5586,0.000694
16766.7969,0.016375
16767.0176,0.052226
16767.2578,0.173733
16767.4961,0.443942
16767.7168,0.806759
16767.9570,0.978411
16768.1777,0.753234
16768.4180,0.398563
16768.6387,0.162153
16768.8770,0.056272
16769.1172,0.015939
16769.3379,0.006024
16769.5781,0.002907
